7.13,98357,0,0.35039,0
6.97,98337,0,0.34922,0
6.93,98317,0,0.34805,0
6.8,98297,0,0.34687,0
6.6,98280,0,0.3457,0
6.85,98262,0,0.34453,0
7.55,98244,0,0.34336,0
8.5,98227,0,0.34219,0
9.7,98209,0.0057147,0.34102,0.06
9.68,98191,0.018097,0.33984,0.19001
8.43,98174,0.018097,0.33867,0.19001
7.55,98156,0.0057147,0.3375,0.06
7.05,98138,0.0057147,0.33633,0.06
6.95,98121,0.018097,0.33516,0.19001
7.25,98103,0.023811,0.33398,0.25
7.08,98085,0.023811,0.33281,0.25
6.42,98065,0.029526,0.33164,0.31
6.32,98044,0.041908,0.33047,0.44
6.78,98023,0.041908,0.3293,0.44
8.05,98002,0.029526,0.32812,0.31
10.15,97981,0.029526,0.32695,0.31
12.5,97961,0.041908,0.32578,0.44
15.1,97940,0.060004,0.32461,0.63
16.92,97919,0.083815,0.32344,0.88
17.98,97898,0.11906,0.32227,1.25
18.82,97877,0.16668,0.32109,1.75
19.48,97856,0.18477,0.31992,1.9399
20,97836,0.17239,0.31875,1.81
20.4,97816,0.16668,0.31758,1.75
20.6,97796,0.16668,0.31641,1.75
20.6,97776,0.14287,0.31523,1.5
20.58,97756,0.095245,0.31406,1
20.52,97737,0.065719,0.31289,0.69
20,97717,0.053337,0.31172,0.56
19,97697,0.047622,0.31055,0.5
17.68,97677,0.047622,0.30938,0.5
16.02,97658,0.053337,0.3082,0.56
14.82,97638,0.065719,0.30703,0.69
14.07,97618,0.053337,0.30586,0.56
12.85,97598,0.018097,0.30469,0.19001
11.15,97584,0,0.30352,0
10.28,97571,0,0.30234,0
10.23,97557,0.0057147,0.30117,0.06
9.75,97543,0.018097,0.3,0.19001
8.85,97529,0.018097,0.29883,0.19001
7.95,97515,0.0057147,0.29766,0.06
7.05,97501,0,0.29648,0
6.52,97487,0,0.29531,0
6.38,97473,0,0.29414,0
6.45,97459,0,0.29297,0
6.75,97445,0.0057147,0.2918,0.06
7.18,97432,0.018097,0.29063,0.19001
7.72,97417,0.023811,0.28945,0.25
7.92,97402,0.023811,0.28828,0.25
7.78,97387,0.029526,0.28711,0.31
8.57,97372,0.041908,0.28594,0.44
10.32,97357,0.047622,0.28477,0.5
11.07,97343,0.047622,0.28359,0.5
10.82,97328,0.047622,0.28242,0.5
10.63,97313,0.047622,0.28125,0.5
10.48,97298,0.047622,0.28008,0.5
9.78,97283,0.047622,0.27891,0.5
8.53,97269,0.036193,0.27773,0.38
7.7,97254,0.012382,0.27656,0.13
7.3,97276,0.0057147,0.27539,0.06
7.57,97298,0.018097,0.27422,0.19001
8.53,97320,0.029526,0.27305,0.31
9.63,97343,0.041908,0.27188,0.44
10.88,97365,0.14287,0.2707,1.5
11.65,97387,0.33336,0.26953,3.5
11.95,97409,0.47622,0.26836,5
11.95,97432,0.57147,0.26719,6
11.65,97454,0.60766,0.26602,6.38
11.38,97476,0.58385,0.26484,6.13
11.13,97498,0.58957,0.26367,6.1901
10.95,97520,0.62481,0.2625,6.56
10.85,97560,0.64862,0.26133,6.81
10.93,97599,0.661,0.26016,6.94
11.18,97639,0.64862,0.25898,6.81
11.1,97678,0.61338,0.25781,6.44
10.7,97717,0.57718,0.25664,6.06
10.38,97757,0.54194,0.25547,5.69
10.13,97796,0.54766,0.2543,5.75
9.88,97835,0.59528,0.25312,6.25
9.63,97875,0.58957,0.25195,6.1901
9.38,97914,0.52956,0.25078,5.56
9.13,97954,0.51242,0.24961,5.38
8.9,97993,0.53623,0.24844,5.63
8.7,97995,0.50575,0.24727,5.31
8.47,97997,0.42289,0.24609,4.44
8.22,97999,0.40479,0.24492,4.25
8.05,98002,0.45241,0.24375,4.75
7.95,98004,0.45813,0.24258,4.81
7.73,98006,0.42289,0.24141,4.44
7.38,98008,0.39336,0.24023,4.13
7,98010,0.36955,0.23906,3.88
6.6,98012,0.34574,0.23789,3.63
6.43,98015,0.32193,0.23672,3.38
6.47,98017,0.28573,0.23555,3
6.5,98019,0.23811,0.23438,2.5
6.5,98029,0.1962,0.2332,2.06
6.13,98039,0.16096,0.23203,1.69
5.38,98049,0.13144,0.23086,1.38
5,98059,0.10763,0.22969,1.13
5,98069,0.077148,0.22852,0.81
4.83,98079,0.041908,0.22734,0.44
4.47,98089,0.036193,0.22617,0.38
4.17,98098,0.060004,0.225,0.63
3.92,98108,0.077148,0.22383,0.81
3.85,98118,0.08953,0.22266,0.94
3.95,98128,0.08953,0.22148,0.94
3.38,98138,0.077148,0.22031,0.81
2.13,98130,0.065719,0.21914,0.69
1.55,98122,0.053337,0.21797,0.56
1.65,98114,0.041908,0.2168,0.44
2.52,98105,0.029526,0.21562,0.31
4.17,98097,0.053337,0.21445,0.56
5.4,98089,0.11334,0.21328,1.19
6.2,98081,0.13715,0.21211,1.44
7.03,98072,0.12477,0.21094,1.31
7.88,98064,0.12477,0.20977,1.31
8.6,98056,0.13715,0.20859,1.44
9.2,98048,0.14287,0.20742,1.5
9.85,98039,0.14287,0.20625,1.5
10.55,98028,0.11906,0.20508,1.25
11.45,98017,0.071434,0.20391,0.75
12.55,98006,0.041908,0.20273,0.44
13.1,97995,0.029526,0.20156,0.31
13.1,97983,0.029526,0.20039,0.31
12.55,97972,0.041908,0.19922,0.44
11.45,97961,0.036193,0.19805,0.38
9.55,97950,0.012382,0.19688,0.13
6.85,97939,0,0.1957,0
4.88,97927,0,0.19453,0
3.63,97916,0,0.19336,0
2.65,97905,0,0.19219,0
1.95,97896,0.0057147,0.19102,0.06
1.77,97887,0.018097,0.18984,0.19001
2.13,97879,0.023811,0.18867,0.25
1.95,97870,0.023811,0.1875,0.25
1.25,97861,0.023811,0.18633,0.25
0.63,97852,0.023811,0.18516,0.25
0.07,97843,0.018097,0.18398,0.19001
-0.43,97835,0.0057147,0.18281,0.06
-0.88,97826,0,0.18164,0
-0.98,97817,0,0.18047,0
-0.72,97808,0.0057147,0.1793,0.06
-0.42,97799,0.018097,0.17813,0.19001
-0.08,97779,0.023811,0.17695,0.25
-0.18,97758,0.023811,0.17578,0.25
-0.73,97737,0.029526,0.17461,0.31
-0.75,97717,0.041908,0.17344,0.44
-0.25,97696,0.041908,0.17227,0.44
0.28,97675,0.029526,0.17109,0.31
0.83,97654,0.036193,0.16992,0.38
0.98,97634,0.060004,0.16875,0.63
0.72,97613,0.077148,0.16758,0.81
0.75,97592,0.08953,0.16641,0.94
1.05,97572,0.08953,0.16523,0.94
1.47,97551,0.077148,0.16406,0.81
2.02,97544,0.071434,0.16289,0.75
3.22,97537,0.071434,0.16172,0.75
5.08,97530,0.083815,0.16055,0.88
7.08,97523,0.10763,0.15937,1.13
9.23,97516,0.14287,0.1582,1.5
10.83,97509,0.19049,0.15703,2
11.88,97501,0.22002,0.15586,2.31
12.43,97494,0.2324,0.15469,2.44
12.48,97487,0.2324,0.15352,2.44
12.48,97480,0.22002,0.15234,2.31
12.43,97473,0.20859,0.15117,2.19
12.55,97466,0.1962,0.15,2.06
12.85,97452,0.19049,0.15091,2
13.07,97438,0.19049,0.15182,2
13.23,97424,0.17906,0.15273,1.88
13.3,97410,0.15525,0.15365,1.63
13.3,97396,0.15525,0.15456,1.63
13.3,97382,0.17906,0.15547,1.88
13.3,97368,0.17239,0.15638,1.81
13.15,97354,0.13715,0.15729,1.44
12.85,97340,0.11334,0.1582,1.19
12.63,97326,0.10096,0.15911,1.06
12.48,97312,0.08953,0.16003,0.94
12.3,97298,0.077148,0.16094,0.81
12.1,97299,0.083815,0.16185,0.88
11.85,97300,0.10763,0.16276,1.13
11.55,97302,0.11906,0.16367,1.25
11.45,97303,0.11906,0.16458,1.25
11.55,97304,0.11334,0.16549,1.19
11.57,97305,0.10096,0.16641,1.06
11.53,97306,0.10763,0.16732,1.13
11.32,97307,0.13144,0.16823,1.38
10.98,97308,0.11906,0.16914,1.25
10.65,97309,0.071434,0.17005,0.75
10.35,97310,0.041908,0.17096,0.44
10,97311,0.029526,0.17188,0.31
9.6,97307,0.023811,0.17279,0.25
9.47,97303,0.023811,0.1737,0.25
9.63,97299,0.036193,0.17461,0.38
9.52,97295,0.060004,0.17552,0.63
9.18,97291,0.071434,0.17643,0.75
8.95,97286,0.071434,0.17734,0.75
8.85,97282,0.060004,0.17826,0.63
8.8,97278,0.036193,0.17917,0.38
8.8,97274,0.029526,0.18008,0.31
8.9,97270,0.041908,0.18099,0.44
9.1,97265,0.041908,0.1819,0.44
9.1,97261,0.029526,0.18281,0.31
8.9,97268,0.018097,0.18372,0.19001
8.68,97276,0.0057147,0.18464,0.06
8.43,97283,0.0057147,0.18555,0.06
8.83,97290,0.018097,0.18646,0.19001
9.88,97297,0.023811,0.18737,0.25
10.8,97304,0.023811,0.18828,0.25
11.6,97311,0.023811,0.18919,0.25
12.57,97318,0.023811,0.1901,0.25
13.73,97325,0.029526,0.19102,0.31
14.4,97333,0.041908,0.19193,0.44
14.6,97340,0.065719,0.19284,0.69
14.9,97347,0.10096,0.19375,1.06
15.3,97347,0.14287,0.19466,1.5
15.43,97347,0.19049,0.19557,2
15.27,97348,0.20287,0.19648,2.13
15.17,97348,0.17906,0.1974,1.88
15.13,97348,0.14858,0.19831,1.56
14.78,97349,0.11334,0.19922,1.19
14.13,97349,0.077148,0.20013,0.81
12.73,97350,0.041908,0.20104,0.44
10.57,97350,0.018097,0.20195,0.19001
9.15,97350,0.0057147,0.20286,0.06
8.45,97351,0,0.20378,0
7.67,97351,0,0.20469,0
6.83,97337,0.012382,0.2056,0.13
6.25,97323,0.036193,0.20651,0.38
5.95,97309,0.036193,0.20742,0.38
5.47,97295,0.012382,0.20833,0.13
4.83,97281,0,0.20924,0
4.38,97268,0,0.21016,0
4.13,97254,0.0057147,0.21107,0.06
3.95,97240,0.018097,0.21198,0.19001
3.85,97226,0.023811,0.21289,0.25
3.77,97212,0.023811,0.2138,0.25
3.73,97198,0.018097,0.21471,0.19001
3.43,97184,0.0057147,0.21563,0.06
2.88,97160,0.0057147,0.21654,0.06
3,97136,0.018097,0.21745,0.19001
3.8,97112,0.029526,0.21836,0.31
4.6,97088,0.041908,0.21927,0.44
5.4,97064,0.047622,0.22018,0.5
5.9,97040,0.047622,0.22109,0.5
6.1,97016,0.053337,0.22201,0.56
6.33,96991,0.065719,0.22292,0.69
6.58,96967,0.077148,0.22383,0.81
6.95,96943,0.08953,0.22474,0.94
7.45,96919,0.10763,0.22565,1.13
7.92,96895,0.13144,0.22656,1.38
8.38,96874,0.14858,0.22747,1.56
